"","event","host_city","host_country","year","round","participant_name","song","participant_country","running_order","total_points","rank_ordinal","rank","qualified","winner","participant_link","event_link"
"1399","Zagreb 1990","Zagreb","Yugoslavia","1990","Final","Azu00facar Moreno","Bandido","Spain",1,96,"5th",5,NA,FALSE,"https://eurovision.tv/participant/azucar-moreno","https://eurovision.tv/event/zagreb-1990"
"1400","Lausanne 1989","Lausanne","Switzerland","1989","Final","Riva","Rock Me","Yugoslavia",22,137,"1st",1,NA,TRUE,"https://eurovision.tv/participant/riva","https://eurovision.tv/event/lausanne-1989"
"1401","Lausanne 1989","Lausanne","Switzerland","1989","Final","Nino de Angelo","Flieger","Germany",21,46,"14th",14,NA,FALSE,"https://eurovision.tv/participant/nino-de-angelo","https://eurovision.tv/event/lausanne-1989"
"1402","Lausanne 1989","Lausanne","Switzerland","1989","Final","Danu00edel Augu00fast Haraldsson","u00deau00f0 Sem Enginn Su00e9r","Iceland",20,NA,"22nd",22,NA,FALSE,"https://eurovision.tv/participant/daniel-august-haraldsson","https://eurovision.tv/event/lausanne-1989"
"1403","Lausanne 1989","Lausanne","Switzerland","1989","Final","Marianna","To Diko Sou Asteri","Greece",19,56,"9th",9,NA,FALSE,"https://eurovision.tv/participant/marianna","https://eurovision.tv/event/lausanne-1989"
"1404","Lausanne 1989","Lausanne","Switzerland","1989","Final","Furbaz","Viver Senza Tei","Switzerland",18,47,"13th",13,NA,FALSE,"https://eurovision.tv/participant/furbaz","https://eurovision.tv/event/lausanne-1989"
"1405","Lausanne 1989","Lausanne","Switzerland","1989","Final","Fanny Polymeri and Yiannis Savvidakis","Apopse As Vrethoume","Cyprus",17,51,"11th",11,NA,FALSE,"https://eurovision.tv/participant/fanny-polymeri-and-yiannis-savvidakis","https://eurovision.tv/event/lausanne-1989"
"1406","Lausanne 1989","Lausanne","Switzerland","1989","Final","Nina","Nacida Para Amar","Spain",16,88,"6th",6,NA,FALSE,"https://eurovision.tv/participant/nina","https://eurovision.tv/event/lausanne-1989"
"1407","Lausanne 1989","Lausanne","Switzerland","1989","Final","Nathalie Pu00e2que","Ju0027ai Volu00e9 La Vie","France",15,60,"8th",8,NA,FALSE,"https://eurovision.tv/participant/nathalie-paque","https://eurovision.tv/event/lausanne-1989"
"1408","Lausanne 1989","Lausanne","Switzerland","1989","Final","Anneli Saaristo","La Dolce Vita","Finland",14,76,"7th",7,NA,FALSE,"https://eurovision.tv/participant/anneli-saaristo","https://eurovision.tv/event/lausanne-1989"
"1409","Lausanne 1989","Lausanne","Switzerland","1989","Final","Thomas Forstner","Nur Ein Lied","Austria",13,97,"5th",5,NA,FALSE,"https://eurovision.tv/participant/thomas-forstner","https://eurovision.tv/event/lausanne-1989"
"1410","Lausanne 1989","Lausanne","Switzerland","1989","Final","Birthe Kju00e6r","Vi Maler Byen Ru00f8d","Denmark",12,111,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/birthe-kjaer","https://eurovision.tv/event/lausanne-1989"
"1411","Lausanne 1989","Lausanne","Switzerland","1989","Final","Park Cafu00e9","Monsieur","Luxembourg",11,8,"20th",20,NA,FALSE,"https://eurovision.tv/participant/park-cafe","https://eurovision.tv/event/lausanne-1989"
"1412","Lausanne 1989","Lausanne","Switzerland","1989","Final","Tommy Nilsson","En Dag","Sweden",10,110,"4th",4,NA,FALSE,"https://eurovision.tv/participant/tommy-nilsson","https://eurovision.tv/event/lausanne-1989"
"1413","Lausanne 1989","Lausanne","Switzerland","1989","Final","Da Vinci","Conquistador","Portugal",9,39,"16th",16,NA,FALSE,"https://eurovision.tv/participant/da-vinci","https://eurovision.tv/event/lausanne-1989"
"1414","Lausanne 1989","Lausanne","Switzerland","1989","Final","Britt Synnu00f8ve Johansen","Venners Nu00e6rhet","Norway",8,30,"17th",17,NA,FALSE,"https://eurovision.tv/participant/britt-synnoeve-johansen","https://eurovision.tv/event/lausanne-1989"
"1415","Lausanne 1989","Lausanne","Switzerland","1989","Final","Live Report","Why Do I Always Get It Wrong","United Kingdom",7,130,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/live-report","https://eurovision.tv/event/lausanne-1989"
"1416","Lausanne 1989","Lausanne","Switzerland","1989","Final","Ingeborg","Door De Wind","Belgium",6,13,"19th",19,NA,FALSE,"https://eurovision.tv/participant/ingeborg","https://eurovision.tv/event/lausanne-1989"
"1417","Lausanne 1989","Lausanne","Switzerland","1989","Final","Pan","Bana Bana","Turkey",5,5,"21st",21,NA,FALSE,"https://eurovision.tv/participant/pan","https://eurovision.tv/event/lausanne-1989"
"1418","Lausanne 1989","Lausanne","Switzerland","1989","Final","Justine Pelmelay","Blijf Zoals Je Bent","Netherlands",4,45,"15th",15,NA,FALSE,"https://eurovision.tv/participant/justine-pelmelay","https://eurovision.tv/event/lausanne-1989"
"1419","Lausanne 1989","Lausanne","Switzerland","1989","Final","Kiev Connolly and the Missing Passengers","The Real Me","Ireland",3,21,"18th",18,NA,FALSE,"https://eurovision.tv/participant/kiev-connolly-and-the-missing-passengers","https://eurovision.tv/event/lausanne-1989"
"1420","Lausanne 1989","Lausanne","Switzerland","1989","Final","Gili ve Galit","Derech Hau0027melech","Israel",2,50,"12th",12,NA,FALSE,"https://eurovision.tv/participant/gili-ve-galit","https://eurovision.tv/event/lausanne-1989"
"1421","Lausanne 1989","Lausanne","Switzerland","1989","Final","Anna Oxa and Fausto Leali","Avrei Voluto","Italy",1,56,"9th",9,NA,FALSE,"https://eurovision.tv/participant/anna-oxa-and-fausto-leali","https://eurovision.tv/event/lausanne-1989"
"1422","Dublin 1988","Dublin","Ireland","1988","Final","Srebrna Krila","Mangup","Yugoslavia",21,87,"6th",6,NA,FALSE,"https://eurovision.tv/participant/srebrna-krila","https://eurovision.tv/event/dublin-1988"
"1423","Dublin 1988","Dublin","Ireland","1988","Final","Dora","Voltarei","Portugal",20,5,"18th",18,NA,FALSE,"https://eurovision.tv/participant/dora-1","https://eurovision.tv/event/dublin-1988"
"1424","Dublin 1988","Dublin","Ireland","1988","Final","Gu00e9rard Lenorman","Chanteur De Charme","France",19,64,"10th",10,NA,FALSE,"https://eurovision.tv/participant/gerard-lenorman","https://eurovision.tv/event/dublin-1988"
"1425","Dublin 1988","Dublin","Ireland","1988","Final","Luca Barbarossa","Ti Scrivo","Italy",18,52,"12th",12,NA,FALSE,"https://eurovision.tv/participant/luca-barbarossa","https://eurovision.tv/event/dublin-1988"
"1426","Dublin 1988","Dublin","Ireland","1988","Final","Lara Fabian","Croire","Luxembourg",17,90,"4th",4,NA,FALSE,"https://eurovision.tv/participant/lara-fabian","https://eurovision.tv/event/dublin-1988"
"1427","Dublin 1988","Dublin","Ireland","1988","Final","Reynaert","Laissez Briller Le Soleil","Belgium",16,5,"18th",18,NA,FALSE,"https://eurovision.tv/participant/reynaert","https://eurovision.tv/event/dublin-1988"
"1428","Dublin 1988","Dublin","Ireland","1988","Final","Karoline Kru00fcger","For Vu00e5r Jord","Norway",15,88,"5th",5,NA,FALSE,"https://eurovision.tv/participant/karoline-krueger","https://eurovision.tv/event/dublin-1988"
"1429","Dublin 1988","Dublin","Ireland","1988","Final","Aphroditi Fryda","Kloun","Greece",14,10,"17th",17,NA,FALSE,"https://eurovision.tv/participant/aphroditi-fryda","https://eurovision.tv/event/dublin-1988"
"1430","Dublin 1988","Dublin","Ireland","1988","Final","Hot Eyes","Kau0027 Du Se Hvau0027 Jeg Sau0027","Denmark",13,92,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/hot-eyes-2","https://eurovision.tv/event/dublin-1988"
"1431","Dublin 1988","Dublin","Ireland","1988","Final","Wilfried","Lisa Mona Lisa","Austria",12,NA,"21st",21,NA,FALSE,"https://eurovision.tv/participant/wilfried","https://eurovision.tv/event/dublin-1988"
"1432","Dublin 1988","Dublin","Ireland","1988","Final","Maxi and Chris Garden","Lied Fu00fcr Einen Freund","Germany",11,48,"14th",14,NA,FALSE,"https://eurovision.tv/participant/maxi-and-chris-garden","https://eurovision.tv/event/dublin-1988"
"1433","Dublin 1988","Dublin","Ireland","1988","Final","Jump the Gun","Take Him Home","Ireland",10,79,"8th",8,NA,FALSE,"https://eurovision.tv/participant/jump-the-gun","https://eurovision.tv/event/dublin-1988"
"1434","Dublin 1988","Dublin","Ireland","1988","Final","Cu00e9line Dion","Ne Partez Pas Sans Moi","Switzerland",9,137,"1st",1,NA,TRUE,"https://eurovision.tv/participant/celine-dion","https://eurovision.tv/event/dublin-1988"
"1435","Dublin 1988","Dublin","Ireland","1988","Final","Yardena Arazi","Ben Adam","Israel",8,85,"7th",7,NA,FALSE,"https://eurovision.tv/participant/yardena-arazi","https://eurovision.tv/event/dublin-1988"
"1436","Dublin 1988","Dublin","Ireland","1988","Final","Gerard Joling","Shangri-la","Netherlands",7,70,"9th",9,NA,FALSE,"https://eurovision.tv/participant/gerard-joling","https://eurovision.tv/event/dublin-1988"
"1437","Dublin 1988","Dublin","Ireland","1988","Final","La Du00e9cada","La Chica Que Yo Quiero (made In Spain)","Spain",6,58,"11th",11,NA,FALSE,"https://eurovision.tv/participant/la-decada","https://eurovision.tv/event/dublin-1988"
"1438","Dublin 1988","Dublin","Ireland","1988","Final","MFu00d6","Sufi (hey Ya Hey)","Turkey",5,37,"15th",15,NA,FALSE,"https://eurovision.tv/participant/mfoe-1","https://eurovision.tv/event/dublin-1988"
"1439","Dublin 1988","Dublin","Ireland","1988","Final","Scott Fitzgerald","Go","United Kingdom",4,136,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/scott-fitzgerald","https://eurovision.tv/event/dublin-1988"
"1440","Dublin 1988","Dublin","Ireland","1988","Final","Boulevard","Nauravat Silmu00e4t Muistetaan","Finland",3,3,"20th",20,NA,FALSE,"https://eurovision.tv/participant/boulevard","https://eurovision.tv/event/dublin-1988"
"1441","Dublin 1988","Dublin","Ireland","1988","Final","Tommy Ku00f6rberg","Stad I Ljus","Sweden",2,52,"12th",12,NA,FALSE,"https://eurovision.tv/participant/tommy-koerberg-1","https://eurovision.tv/event/dublin-1988"
"1442","Dublin 1988","Dublin","Ireland","1988","Final","Beathoven","Su00f3krates","Iceland",1,20,"16th",16,NA,FALSE,"https://eurovision.tv/participant/beathoven","https://eurovision.tv/event/dublin-1988"
"1443","Brussels 1987","Brussels","Belgium","1987","Final","Carole Rich","Moitiu00e9 Moitiu00e9","Switzerland",22,26,"17th",17,NA,FALSE,"https://eurovision.tv/participant/carole-rich","https://eurovision.tv/event/brussels-1987"
"1444","Brussels 1987","Brussels","Belgium","1987","Final","Novi Fosili","Ja Sam Za Ples","Yugoslavia",21,92,"4th",4,NA,FALSE,"https://eurovision.tv/participant/novi-fosili","https://eurovision.tv/event/brussels-1987"
"1445","Brussels 1987","Brussels","Belgium","1987","Final","Johnny Logan","Hold Me Now","Ireland",20,172,"1st",1,NA,TRUE,"https://eurovision.tv/participant/johnny-logan-1","https://eurovision.tv/event/brussels-1987"
"1446","Brussels 1987","Brussels","Belgium","1987","Final","Anne-Catherine Herdorf and Bandjo","En Lille Melodi","Denmark",19,83,"5th",5,NA,FALSE,"https://eurovision.tv/participant/anne-catherine-herdorf-and-bandjo","https://eurovision.tv/event/brussels-1987"
"1447","Brussels 1987","Brussels","Belgium","1987","Final","Vicky Rosti","Sata Salamaa","Finland",18,32,"15th",15,NA,FALSE,"https://eurovision.tv/participant/vicky-rosti","https://eurovision.tv/event/brussels-1987"
"1448","Brussels 1987","Brussels","Belgium","1987","Final","Alexia","Aspro Mavro","Cyprus",17,80,"7th",7,NA,FALSE,"https://eurovision.tv/participant/alexia","https://eurovision.tv/event/brussels-1987"
"1449","Brussels 1987","Brussels","Belgium","1987","Final","Wind","Lau00df Die Sonne In Dein Herz","Germany",16,141,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/wind-1","https://eurovision.tv/event/brussels-1987"
"1450","Brussels 1987","Brussels","Belgium","1987","Final","Christine Minier","Les Mots Du0027amour Nu0027ont Pas De Dimanche","France",15,44,"14th",14,NA,FALSE,"https://eurovision.tv/participant/christine-minier","https://eurovision.tv/event/brussels-1987"
"1451","Brussels 1987","Brussels","Belgium","1987","Final","Rikki","Only The Light","United Kingdom",14,47,"13th",13,NA,FALSE,"https://eurovision.tv/participant/rikki","https://eurovision.tv/event/brussels-1987"
"1452","Brussels 1987","Brussels","Belgium","1987","Final","Plastic Bertrand","Amour Amour","Luxembourg",13,4,"21st",21,NA,FALSE,"https://eurovision.tv/participant/plastic-bertrand","https://eurovision.tv/event/brussels-1987"
"1453","Brussels 1987","Brussels","Belgium","1987","Final","Marcha","Rechtop In De Wind","Netherlands",12,83,"5th",5,NA,FALSE,"https://eurovision.tv/participant/marcha","https://eurovision.tv/event/brussels-1987"
"1454","Brussels 1987","Brussels","Belgium","1987","Final","Bang","Stop!","Greece",11,64,"10th",10,NA,FALSE,"https://eurovision.tv/participant/bang","https://eurovision.tv/event/brussels-1987"
"1455","Brussels 1987","Brussels","Belgium","1987","Final","Seyyal Tanner and Lokomotif","Sarkim Sevgi u00fcstu00fcne","Turkey",10,NA,"22nd",22,NA,FALSE,"https://eurovision.tv/participant/seyyal-tanner-and-lokomotif","https://eurovision.tv/event/brussels-1987"
"1456","Brussels 1987","Brussels","Belgium","1987","Final","Patricia Kraus","No Estu00e1s Solo","Spain",9,10,"19th",19,NA,FALSE,"https://eurovision.tv/participant/patricia-kraus","https://eurovision.tv/event/brussels-1987"
"1457","Brussels 1987","Brussels","Belgium","1987","Final","Nevada","Neste Barco u00e0 Vela","Portugal",8,15,"18th",18,NA,FALSE,"https://eurovision.tv/participant/nevada","https://eurovision.tv/event/brussels-1987"
"1458","Brussels 1987","Brussels","Belgium","1987","Final","Umberto Tozzi and Raf","Gente Di Mare","Italy",7,103,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/umberto-tozzi-and-raf","https://eurovision.tv/event/brussels-1987"
"1459","Brussels 1987","Brussels","Belgium","1987","Final","Lotta Engberg","Boogaloo","Sweden",6,50,"12th",12,NA,FALSE,"https://eurovision.tv/participant/lotta-engberg","https://eurovision.tv/event/brussels-1987"
"1460","Brussels 1987","Brussels","Belgium","1987","Final","Liliane Saint-Pierre","Soldiers Of Love","Belgium",5,56,"11th",11,NA,FALSE,"https://eurovision.tv/participant/liliane-saint-pierre","https://eurovision.tv/event/brussels-1987"
"1461","Brussels 1987","Brussels","Belgium","1987","Final","Halla Margaru00e9t","Hu00e6gt Og Hlju00f3tt","Iceland",4,28,"16th",16,NA,FALSE,"https://eurovision.tv/participant/halla-margaret","https://eurovision.tv/event/brussels-1987"
"1462","Brussels 1987","Brussels","Belgium","1987","Final","Gary Lux","Nur Noch Gefu00fchl","Austria",3,8,"20th",20,NA,FALSE,"https://eurovision.tv/participant/gary-lux-1","https://eurovision.tv/event/brussels-1987"
"1463","Brussels 1987","Brussels","Belgium","1987","Final","Datner and Kushnir","Shir Habatlanim","Israel",2,73,"8th",8,NA,FALSE,"https://eurovision.tv/participant/datner-and-kushnir","https://eurovision.tv/event/brussels-1987"
"1464","Brussels 1987","Brussels","Belgium","1987","Final","Kate Gulbrandsen","Mitt Liv","Norway",1,65,"9th",9,NA,FALSE,"https://eurovision.tv/participant/kate-gulbrandsen","https://eurovision.tv/event/brussels-1987"
"1465","Bergen 1986","Bergen","Norway","1986","Final","Dora","Nu00e3o Sejas Mau Para Mim","Portugal",20,28,"14th",14,NA,FALSE,"https://eurovision.tv/participant/dora","https://eurovision.tv/event/bergen-1986"
"1466","Bergen 1986","Bergen","Norway","1986","Final","Kari Kuivalainen","Pu00e4ivu00e4 Kahden Ihmisen","Finland",19,22,"15th",15,NA,FALSE,"https://eurovision.tv/participant/kari-kuivalainen","https://eurovision.tv/event/bergen-1986"
"1467","Bergen 1986","Bergen","Norway","1986","Final","Lise Haavik and Trax","Du Er Fuld Af Lu00f8gn","Denmark",18,77,"6th",6,NA,FALSE,"https://eurovision.tv/participant/lise-haavik-and-trax","https://eurovision.tv/event/bergen-1986"
"1468","Bergen 1986","Bergen","Norway","1986","Final","Lasse Holm and Monica Tu00f6rnell","Eu0027 Deu0027 Det Hu00e4r Du Kallar Ku00e4rlek","Sweden",17,78,"5th",5,NA,FALSE,"https://eurovision.tv/participant/lasse-holm-and-monica-toernell","https://eurovision.tv/event/bergen-1986"
"1469","Bergen 1986","Bergen","Norway","1986","Final","Timna Brauer","Die Zeit Ist Einsam","Austria",16,12,"18th",18,NA,FALSE,"https://eurovision.tv/participant/timna-brauer","https://eurovision.tv/event/bergen-1986"
"1470","Bergen 1986","Bergen","Norway","1986","Final","Elpida","Tora Zo","Cyprus",15,4,"20th",20,NA,FALSE,"https://eurovision.tv/participant/elpida-1","https://eurovision.tv/event/bergen-1986"
"1471","Bergen 1986","Bergen","Norway","1986","Final","Ingrid Peters","u00dcber Die Bru00fccke Gehu0027n","Germany",14,62,"8th",8,NA,FALSE,"https://eurovision.tv/participant/ingrid-peters","https://eurovision.tv/event/bergen-1986"
"1472","Bergen 1986","Bergen","Norway","1986","Final","Sandra Kim","Ju0027aime La Vie","Belgium",13,176,"1st",1,NA,TRUE,"https://eurovision.tv/participant/sandra-kim","https://eurovision.tv/event/bergen-1986"
"1473","Bergen 1986","Bergen","Norway","1986","Final","Luv Bug","You Can Count On Me","Ireland",12,96,"4th",4,NA,FALSE,"https://eurovision.tv/participant/luv-bug","https://eurovision.tv/event/bergen-1986"
"1474","Bergen 1986","Bergen","Norway","1986","Final","Moti Galadi and Sarai Tzuriel","Yavoh Yom","Israel",11,7,"19th",19,NA,FALSE,"https://eurovision.tv/participant/moti-galadi-and-sarai-tzuriel","https://eurovision.tv/event/bergen-1986"
"1475","Bergen 1986","Bergen","Norway","1986","Final","Daniela Simons","Pas Pour Moi","Switzerland",10,140,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/daniela-simons","https://eurovision.tv/event/bergen-1986"
"1476","Bergen 1986","Bergen","Norway","1986","Final","Cadillac","Valentino","Spain",9,51,"10th",10,NA,FALSE,"https://eurovision.tv/participant/cadillac","https://eurovision.tv/event/bergen-1986"
"1477","Bergen 1986","Bergen","Norway","1986","Final","Klips ve Onlar","Halley","Turkey",8,53,"9th",9,NA,FALSE,"https://eurovision.tv/participant/klips-ve-onlar","https://eurovision.tv/event/bergen-1986"
"1478","Bergen 1986","Bergen","Norway","1986","Final","Frizzle Sizzle","Alles Heeft Ritme","Netherlands",7,40,"13th",13,NA,FALSE,"https://eurovision.tv/participant/frizzle-sizzle","https://eurovision.tv/event/bergen-1986"
"1479","Bergen 1986","Bergen","Norway","1986","Final","Icy","Gleu00f0ibankinn","Iceland",6,19,"16th",16,NA,FALSE,"https://eurovision.tv/participant/icy","https://eurovision.tv/event/bergen-1986"
"1480","Bergen 1986","Bergen","Norway","1986","Final","Ryder","Runner In The Night","United Kingdom",5,72,"7th",7,NA,FALSE,"https://eurovision.tv/participant/ryder","https://eurovision.tv/event/bergen-1986"
"1481","Bergen 1986","Bergen","Norway","1986","Final","Ketil Stokkan","Romeo","Norway",4,44,"12th",12,NA,FALSE,"https://eurovision.tv/participant/ketil-stokkan","https://eurovision.tv/event/bergen-1986"
"1482","Bergen 1986","Bergen","Norway","1986","Final","Cocktail Chic","Europu00e9ennes","France",3,13,"17th",17,NA,FALSE,"https://eurovision.tv/participant/cocktail-chic","https://eurovision.tv/event/bergen-1986"
"1483","Bergen 1986","Bergen","Norway","1986","Final","Doris Dragovic","Zeljo Moja","Yugoslavia",2,49,"11th",11,NA,FALSE,"https://eurovision.tv/participant/doris-dragovic","https://eurovision.tv/event/bergen-1986"
"1484","Bergen 1986","Bergen","Norway","1986","Final","Sherisse Laurence","Lu0027amour De Ma Vie","Luxembourg",1,117,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/sherisse-laurence","https://eurovision.tv/event/bergen-1986"
"1485","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Takis Biniaris","Miazoume","Greece",19,15,"16th",16,NA,FALSE,"https://eurovision.tv/participant/takis-biniaris","https://eurovision.tv/event/gothenburg-1985"
"1486","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Margo, Franck Olivier, Diane Solomon, Ireen Sheer, Malcolm Roberts and Chris Roberts","Children, Kinder, Enfants","Luxembourg",18,37,"13th",13,NA,FALSE,"https://eurovision.tv/participant/margo-franck-olivier-diane-solomon-ireen-sheer-malcolm-roberts-and-chris-roberts","https://eurovision.tv/event/gothenburg-1985"
"1487","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Gary Lux","Kinder Dieser Welt","Austria",17,60,"8th",8,NA,FALSE,"https://eurovision.tv/participant/gary-lux","https://eurovision.tv/event/gothenburg-1985"
"1488","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Kikki Danielsson","Bra Vibrationer","Sweden",16,103,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/kikki-danielsson","https://eurovision.tv/event/gothenburg-1985"
"1489","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Mariella Farru00e9 and Pino Gasparini","Piano Piano","Switzerland",15,39,"12th",12,NA,FALSE,"https://eurovision.tv/participant/mariella-farre-and-pino-gasparini","https://eurovision.tv/event/gothenburg-1985"
"1490","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Vikki","Love Is...","United Kingdom",14,100,"4th",4,NA,FALSE,"https://eurovision.tv/participant/vikki","https://eurovision.tv/event/gothenburg-1985"
"1491","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Bobbysocks","La Det Swinge","Norway",13,123,"1st",1,NA,TRUE,"https://eurovision.tv/participant/bobbysocks","https://eurovision.tv/event/gothenburg-1985"
"1492","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Al Bano and Romina Power","Magic, Oh Magic","Italy",12,78,"7th",7,NA,FALSE,"https://eurovision.tv/participant/al-bano-and-romina-power","https://eurovision.tv/event/gothenburg-1985"
"1493","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Izhar Cohen","Olu00e9 Olu00e9","Israel",11,93,"5th",5,NA,FALSE,"https://eurovision.tv/participant/izhar-cohen","https://eurovision.tv/event/gothenburg-1985"
"1494","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Wind","Fu00fcr Alle","Germany",10,105,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/wind","https://eurovision.tv/event/gothenburg-1985"
"1495","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Adelau00efde","Penso Em Ti, Eu Sei","Portugal",9,9,"18th",18,NA,FALSE,"https://eurovision.tv/participant/adelaide","https://eurovision.tv/event/gothenburg-1985"
"1496","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Linda Lepomme","Laat Me Nu Gaan","Belgium",8,7,"19th",19,NA,FALSE,"https://eurovision.tv/participant/linda-lepomme","https://eurovision.tv/event/gothenburg-1985"
"1497","Gothenburg 1985","Gothenburg","Sweden","1985","Final","MFu00d6","Di Dai Di Dai Dai (au0027sik Oldum)","Turkey",7,36,"14th",14,NA,FALSE,"https://eurovision.tv/participant/mfoe","https://eurovision.tv/event/gothenburg-1985"
"1498","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Roger Bens","Femme Dans Ses Ru00eaves Aussi","France",6,56,"10th",10,NA,FALSE,"https://eurovision.tv/participant/roger-bens","https://eurovision.tv/event/gothenburg-1985"
"1499","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Paloma San Basilio","La Fiesta Terminu00f3","Spain",5,36,"14th",14,NA,FALSE,"https://eurovision.tv/participant/paloma-san-basilio","https://eurovision.tv/event/gothenburg-1985"
"1500","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Hot Eyes","Skuu0027 Du Spu00f8r Fra Nou0027n","Denmark",4,41,"11th",11,NA,FALSE,"https://eurovision.tv/participant/hot-eyes-1","https://eurovision.tv/event/gothenburg-1985"
"1501","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Lia Vishy","To Katalava Arga","Cyprus",3,15,"16th",16,NA,FALSE,"https://eurovision.tv/participant/lia-vishy","https://eurovision.tv/event/gothenburg-1985"
"1502","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Sonja Lumme","Elu00e4ku00f6u00f6n Elu00e4mu00e4","Finland",2,58,"9th",9,NA,FALSE,"https://eurovision.tv/participant/sonja-lumme","https://eurovision.tv/event/gothenburg-1985"
"1503","Gothenburg 1985","Gothenburg","Sweden","1985","Final","Maria Christian","Wait Until The Weekend Comes","Ireland",1,91,"6th",6,NA,FALSE,"https://eurovision.tv/participant/maria-christian","https://eurovision.tv/event/gothenburg-1985"
"1504","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Maria Guinot","Silu00eancio E Tanta Gente","Portugal",19,38,"11th",11,NA,FALSE,"https://eurovision.tv/participant/maria-guinot","https://eurovision.tv/event/luxembourg-1984"
"1505","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Alice and Battiato","I Treni Di Tozeur","Italy",18,70,"5th",5,NA,FALSE,"https://eurovision.tv/participant/alice-and-battiato","https://eurovision.tv/event/luxembourg-1984"
"1506","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Rainy Day","Welche Farbe Hat Der Sonnenschein","Switzerland",17,30,"16th",16,NA,FALSE,"https://eurovision.tv/participant/rainy-day","https://eurovision.tv/event/luxembourg-1984"
"1507","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Kirka","Hengaillaan","Finland",16,46,"9th",9,NA,FALSE,"https://eurovision.tv/participant/kirka","https://eurovision.tv/event/luxembourg-1984"
"1508","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Bes Yil u00d6nce, On Yil Sonra","Halay","Turkey",15,37,"12th",12,NA,FALSE,"https://eurovision.tv/participant/bes-yil-oence-on-yil-sonra","https://eurovision.tv/event/luxembourg-1984"
"1509","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Mary Roos","Aufrecht Gehu0027n","Germany",14,34,"13th",13,NA,FALSE,"https://eurovision.tv/participant/mary-roos-1","https://eurovision.tv/event/luxembourg-1984"
"1510","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Anita","Einfach Weg","Austria",13,5,"19th",19,NA,FALSE,"https://eurovision.tv/participant/anita","https://eurovision.tv/event/luxembourg-1984"
"1511","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Vlado and Isolda","Ciao Amore","Yugoslavia",12,26,"18th",18,NA,FALSE,"https://eurovision.tv/participant/vlado-and-isolda","https://eurovision.tv/event/luxembourg-1984"
"1512","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Maribelle","Ik Hou Van Jou","Netherlands",11,34,"13th",13,NA,FALSE,"https://eurovision.tv/participant/maribelle","https://eurovision.tv/event/luxembourg-1984"
"1513","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Hot Eyes","Detu0027 Lige Det","Denmark",10,101,"4th",4,NA,FALSE,"https://eurovision.tv/participant/hot-eyes","https://eurovision.tv/event/luxembourg-1984"
"1514","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Linda Martin","Terminal u00273u0027","Ireland",9,137,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/linda-martin","https://eurovision.tv/event/luxembourg-1984"
"1515","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Jacques Zegers","Avanti La Vie","Belgium",8,70,"5th",5,NA,FALSE,"https://eurovision.tv/participant/jacques-zegers","https://eurovision.tv/event/luxembourg-1984"
"1516","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Andy Paul","Anna Mari-elena","Cyprus",7,31,"15th",15,NA,FALSE,"https://eurovision.tv/participant/andy-paul","https://eurovision.tv/event/luxembourg-1984"
